pair_id,dev,group_id,doc_id,target,count,mean,std,min,25%,50%,75%,max
30,0.7070505310066499,1,15556,0,101.0,0.9275816422088285,0.10932117528931187,0.268592770123144,0.8796615891769274,1.0000269307646343,1.0005366060775063,1.0019131186341008
31,0.9347316718975028,1,16178,0,101.0,0.9922794773320144,0.0592763591206094,0.4685080358908196,1.001026821307785,1.0013191693575938,1.0020593844168493,1.0063163381764617
32,0.7240793284406708,1,17639,0,101.0,0.9374184691911771,0.09716914827670745,0.5872214495028589,0.9010354117527511,1.0008720215844835,1.0017451267726516,1.0272612302980961
33,0.6108162141049863,1,17105,0,98.0,0.895198295625943,0.1873284971377131,0.0447398509579503,0.8206656897394214,0.9989410464511593,1.0007577512109238,1.0055648801987418
34,0.9683820875883962,1,15068,0,101.0,0.9938001331815293,0.023134383054449394,0.8847647031231968,0.9997209629078758,1.0011705408738003,1.0022732315796887,1.0051560879694996
35,0.49467367630478454,1,17176,1,101.0,0.8573136930029602,0.1578294397882059,0.4688963028237708,0.7534012653205698,0.9060565885438624,1.0008767017934959,1.0048842406464933
36,0.6257188159403047,1,17240,0,101.0,0.8910460823194911,0.21062934714742876,0.13684516177461958,0.9891107135147409,0.9999775350794609,1.0011374140513492,1.0038287770742975
37,0.9072543808787967,1,14999,0,101.0,0.9834522517512605,0.11888789848167436,0.148490489234962,1.0001736262748777,1.0006136202237954,1.0009834936573077,1.0023783080950786
38,0.8000695053739398,1,15217,0,101.0,0.9591937718532958,0.08500920926010629,0.5447450718940152,0.9363454481430452,1.0007342442245808,1.0011320546756068,1.0075268979745937
39,0.34683251546647276,1,15613,1,101.0,0.817752635979327,0.23371057786347915,0.20620235089475492,0.6671499555507321,0.9997892001903977,1.0008349210437415,1.0024578272449145
40,0.6108162141049863,1,15942,0,98.0,0.895198295625943,0.1873284971377131,0.0447398509579503,0.8206656897394214,0.9989410464511593,1.0007577512109238,1.0055648801987418
41,0.7824325247280844,1,16072,0,101.0,0.9542403327197807,0.08372203382731258,0.5080337011593553,0.9081077102082129,1.000304537458308,1.0005683969570214,1.0013260224993654
42,0.33796502978639864,1,16052,1,101.0,0.8038441208248037,0.22526469291785825,0.2532236808777133,0.6275035899073558,0.8823069545165578,1.0008809754636279,1.003682370840726
43,0.16876759504202155,1,17819,0,100.0,0.7615546546649807,0.25086310785777755,0.06250371371052588,0.6266505520170149,0.834144786050593,1.00049631537567,1.0030041279198794
44,0.9666794394390584,1,17339,0,101.0,0.9997533640544788,0.007640463833980181,0.9471561044050841,1.0006955198423522,1.0010017711180783,1.0016534335394878,1.0029656274541634
45,0.8542491165148606,1,17135,0,101.0,0.9747961024572767,0.11135990033963639,0.3142386360829462,0.9997078587883722,1.000527313638472,1.0011240872949003,1.0023766497595812
46,0.9775245177153098,1,17733,0,101.0,0.99883829922481,0.013772070284670245,0.8885438909481407,1.0008633804834384,1.0014458661682224,1.0022615691953416,1.0043353125234353
47,0.569425128117581,1,15631,0,101.0,0.8755894441905613,0.15489135118311717,0.4353021473095938,0.7704878382800956,0.954486171605833,1.0015279868841962,1.0163567751735831
48,0.7623111169294865,1,15558,0,101.0,0.9578841105537503,0.08058160052075312,0.6066726161444819,0.9152749092672727,1.0008522317330921,1.0014856284483749,1.0126065792867127
49,0.9977243564848753,1,16650,0,101.0,0.9795461158550981,0.10741032847341554,2.220446049250313e-16,0.9844951392696594,0.9986523845292085,1.009666307437106,1.0446777885879521
50,0.6711544470769966,1,15114,0,101.0,0.9256412517297522,0.11591274807884983,0.31899673774065884,0.8530398285759118,1.0006084657055914,1.0011856463742868,1.0094128179792135
51,0.7150380376168226,1,16598,0,101.0,0.9257235895846537,0.1272032511090479,0.5116090962795559,0.8527283717847178,0.9998860327688552,1.0005947831022532,1.0021289684186876
52,0.75512370006602,1,15835,0,101.0,0.9398313335160816,0.12527707363917637,0.2041498939922346,0.9145305048057106,1.0001091670684537,1.0006421265471623,1.0022833881009805
53,0.6201277805606269,1,15564,0,101.0,0.8979048704524427,0.18555379079763967,0.2592403146857166,0.9229818209485732,1.0014304980067954,1.0024363621510772,1.0446777885879521
54,0.7805661636520754,1,15430,0,101.0,0.9646850372059427,0.07597495776327978,0.57336811915324,0.949810695993308,1.0006985952584544,1.0013246604986947,1.0144617889696481
55,0.9977243564848753,1,15555,0,101.0,0.9795461158550981,0.10741032847341556,2.220446049250313e-16,0.9844951392696594,0.9986523845292085,1.009666307437106,1.0446777885879521
56,0.7098351493195761,1,15820,0,101.0,0.9200205935735044,0.13973250984047242,0.4512575808289727,0.8470037358592017,1.0002265226523883,1.0008965495050517,1.0025638404261363
57,0.736576091034123,1,15817,0,101.0,0.9288878732320516,0.09675661401329581,0.6640542939330496,0.8702495208952115,1.0001154365548794,1.0005901703131432,1.0019283742748222
58,0.9559472476155629,1,17336,0,101.0,0.9966355814894824,0.022509718683455027,0.8221889237068056,1.0007225615265167,1.0010334655336028,1.0017077710896996,1.0030497811759702
59,0.46157280727325345,1,17835,0,101.0,0.8424106622535412,0.21458092868449366,0.2355568756554297,0.6850799723165422,0.9793203359539134,1.0014856284483749,1.0127483446111976
60,0.5310938897070215,1,16627,0,101.0,0.8752975616025584,0.18961415553235203,0.1356577231660494,0.7713307883418554,1.0003295758345838,1.001033303086435,1.0027676334117315
61,0.9510833869898929,1,16786,0,101.0,0.9936095230865462,0.022549954356875065,0.8152792232729545,0.993157240159183,1.0013550682945556,1.0020147436173363,1.0056166510878546
62,0.7786184513059251,1,15642,0,101.0,0.9525806367269108,0.08466871474485246,0.5080337011593553,0.9070734454380915,1.0003442784124983,1.0005442020861768,1.0016507224264473
63,0.9771029429561394,1,17652,0,101.0,0.9964667398659682,0.022092954922730234,0.8072010595355281,0.9990871335839823,1.000415672582973,1.0013839701839111,1.0049964913539815
64,0.420807055559296,1,16595,1,101.0,0.8398994715861532,0.21087374662211286,0.1356577231660494,0.7128251945968557,0.9901504308351168,1.0013839701839111,1.0086065275311515
65,0.7066860370661143,1,15233,0,101.0,0.9410442631735789,0.07882992069101065,0.6063220919556416,0.9009198965479434,0.9719878583677547,1.0006474879708658,1.009666307437106
66,0.3470362989055119,1,17478,0,101.0,0.8141191294174795,0.2341464467580016,0.22275713225237348,0.6449700880864868,0.9808968912885732,1.0008698001412355,1.0031917101714116
67,0.7077227649457487,1,16367,0,101.0,0.9341424866841064,0.10604222118318572,0.5955501056332568,0.8645534092895986,0.9957707425489678,1.0017156931669668,1.0396445873320257
68,0.9667688857024127,1,14961,0,101.0,0.9940570540879669,0.05496103767795735,0.559297226017909,1.001089026628537,1.00155244428024,1.0023165795223674,1.0044283595508303
69,0.6989619435386218,1,15400,0,101.0,0.9214196381331257,0.13381659391402495,0.5105634664447365,0.8602791983850735,1.0010328703023568,1.0018926529083862,1.0145845733580539
70,0.7139996895495082,1,15890,0,101.0,0.9192995807966738,0.15163880973917498,0.42459405720194077,0.9546352410399128,1.0002399145198224,1.0010063945047225,1.0028845605797547
71,0.8783437820176669,1,15655,0,101.0,0.9870398326489634,0.0883954907904716,0.31899673774065884,0.9997159643761583,1.0001218196090678,1.0004446720459208,1.0015483986892264
72,0.6630738044616504,1,15578,0,101.0,0.894940666180708,0.19436223327480204,0.24555300654641599,0.8304930064208857,1.0015018014542496,1.0023537404951084,1.0163240849288195
73,0.959705359936754,1,16565,0,101.0,0.9997782608219103,0.002818755631743547,0.9809856016049627,0.9999064571924966,1.0002886519398788,1.0005922397371512,1.0016831954411312
74,0.6188910820578808,1,16124,0,101.0,0.8727861169440191,0.23065363537131287,0.0447398509579503,0.7860000218291205,1.000521474117905,1.0014715109576167,1.0042568074153762
75,0.7016389491698886,1,15106,0,101.0,0.91668720981587,0.13482306900916166,0.5425153196735697,0.8273049428603567,1.0011859001437131,1.0019296086059504,1.018951061919035
76,0.8226429762045109,1,15690,0,101.0,0.9584369154801671,0.07048041849995067,0.6436980020190685,0.9267729365480144,1.001140557908608,1.0020630428919577,1.022803529727051
77,0.4817968611911223,1,15934,0,101.0,0.8393443999213975,0.2123635458309852,0.1840175551224945,0.7128251945968557,0.976278488641597,1.00132738631255,1.0053146536161097
78,0.298223730987464,1,15968,0,101.0,0.7853046056965826,0.24480897528993545,0.16504212780991756,0.6125485866167382,0.8523996329512992,1.0013186327548418,1.0102530222792883
79,0.5185311084327133,1,15154,0,101.0,0.8602461677562421,0.23976835152140932,1.1102230246251565e-16,0.7217741519291263,0.9993773031568963,1.0008622234379938,1.0038726413113463
80,0.5054824357830022,1,17077,0,101.0,0.8717069955168312,0.1899040731436954,0.14869344463011236,0.800110419385534,1.0005707836214568,1.0010017711180783,1.0036522705363786
81,0.7400842073458448,1,17716,0,101.0,0.9438198012212675,0.10030970955645187,0.48924377229967964,0.9152648302722765,0.9967007621612014,1.0011414060991317,1.0176106862597134
82,0.9853465969600325,1,16683,0,101.0,1.000224890591847,0.0044484321376896865,0.9728930810909884,1.000265412786746,1.0011107227647709,1.0017897193856375,1.0044049229247605
83,0.6471632993993984,1,15498,1,101.0,0.911452894817454,0.1385277607484317,0.268592770123144,0.8314638561753137,1.0002103623813967,1.0007449635048924,1.0021329669293282
84,0.7294428697726444,1,15943,0,101.0,0.9175157434972738,0.15009671134436706,0.23345861910818544,0.8764838896994682,1.0011049814478117,1.002152565736043,1.0239677788161277
85,0.25851582326637423,1,16818,1,101.0,0.7884347326873605,0.271095568115909,0.025196234741911683,0.6103094570163508,0.915474840445602,1.0007067769684022,1.002947481386675
86,0.9919292189087585,1,16352,0,101.0,0.9961515471527169,0.035815225060517174,0.6668457387783544,0.9999172004818324,1.0018259607352724,1.003327429879779,1.009364633586012
87,0.9803521291952608,1,17690,0,101.0,1.00145318600331,0.0017914098786848904,0.9860195835694713,1.0010488210933213,1.001419968143286,1.0022905163468259,1.0040289295828841
88,0.8832989252905387,1,16487,0,101.0,0.980909456441345,0.09516799061755657,0.3150898459174465,0.9999246190748214,1.0004026141721347,1.0008519861838878,1.002117416902783
89,0.5715777809577758,1,16295,0,101.0,0.8765444704764974,0.18636698568378796,0.34033072753696403,0.7054775631883057,1.0015545608444125,1.0026414571123916,1.0224533321922777
90,0.804627359617321,1,16233,0,101.0,0.9527306872084162,0.08020670573033623,0.57336811915324,0.9141925358952167,1.0004905827409922,1.0011938972784864,1.0104826562799625
91,0.9057246818174263,1,15678,0,101.0,0.9814422861420694,0.08076123610794568,0.31163408439361107,1.0010848615581431,1.0015188341573327,1.0020907544893667,1.0162811437947423
92,0.6108162141049863,1,15966,0,98.0,0.895198295625943,0.1873284971377131,0.0447398509579503,0.8206656897394214,0.9989410464511593,1.0007577512109238,1.0055648801987418
93,0.8719929112409774,1,16893,0,101.0,0.9818732916564012,0.09776709198793618,0.2041498939922346,0.9998600177114244,1.0003803789215708,1.000801219312763,1.001885516360332
94,0.7306436801722245,1,17081,0,101.0,0.9498635560233136,0.10210196658823274,0.4226177046871795,0.9442730177262681,1.0006568152408208,1.001076303580388,1.0091980945612444
95,0.5185311084327133,1,16657,0,101.0,0.8602461677562421,0.23976835152140932,1.1102230246251565e-16,0.7217741519291263,0.9993773031568963,1.0008622234379938,1.0038726413113463
96,0.953659732920385,1,16279,0,101.0,0.9978793459369324,0.010718263647406634,0.9140194111891398,1.0001921382301167,1.0006013504775493,1.0008809754636279,1.0019451830033916
97,0.9416057059895886,1,15156,0,101.0,1.0002442421447777,0.003923204701950809,0.9777354680350463,1.0006785871592105,1.0009178457365584,1.0012307490141128,1.0061012413608117
98,0.9125703146287488,1,16184,0,101.0,0.9939153005551778,0.01816856940156517,0.9304774666384267,1.0005016511292535,1.0006969580848306,1.0010953800196485,1.0051492363090713
99,0.26766641313269723,1,17050,1,101.0,0.7775989356613596,0.25686777243095654,0.11524236199462068,0.6077680371361531,0.8573874858397135,1.0004360222009077,1.0031330873615374
100,0.9540256874034521,1,15734,0,101.0,0.9999139877334099,0.002244949539607063,0.9849726489453986,0.9999898809726717,1.0003179924912113,1.0005562927043994,1.0015446390915579
101,0.7461613188935341,1,16407,0,101.0,0.9295689548292573,0.12828648283436747,0.386789833175907,0.875172399529061,1.0011243276154356,1.0018631208829187,1.0181124744482872
102,0.9324169792982253,1,14929,0,101.0,0.9918657102870653,0.027554287320101543,0.8827604038751814,1.0001118093975618,1.0006262249080498,1.0010824172123578,1.0022976936999104
103,0.9448583361210531,2,13106,0,93.0,1.0004372456570576,0.0019538191833423746,0.9836039978983288,1.0002235671218604,1.0006452331044753,1.0009828914241559,1.0030414058580697
104,0.98193220886293,2,13767,0,93.0,0.9907456582919362,0.09060260766409803,0.24491497660351425,1.002676250256003,1.004538323565848,1.0068231359333053,1.0149866629527622
105,0.9388840154535513,2,12504,0,93.0,1.0015396847009512,0.0010031816561170887,1.0004122873258248,1.0008796695437385,1.0013453220353303,1.0018009286494762,1.0055704431202415
106,0.7911459015456781,2,14300,0,93.0,0.9903231998030365,0.055315284377383186,0.6219155467833106,1.0006350886855513,1.0008385203284242,1.0012795801839596,1.0095801522098915
107,0.965945375435911,2,14103,0,93.0,0.9992594308892575,0.009088336285849813,0.9414235071476641,1.0006766183558775,1.0013777486401036,1.0022603360618905,1.0072515148324241
108,0.9423774385420461,2,13055,0,93.0,0.9956462955471843,0.04338876447726745,0.6289405704654276,1.0013475705642072,1.0021795652753247,1.0031377949248024,1.0099228713065465
109,0.5419890363819233,2,14745,1,93.0,0.9306052563777611,0.19135342342848746,0.01140480343237582,0.9990453077746377,1.000257031452478,1.0006726640079393,1.0025824680638875
110,0.9184466718990816,2,11585,0,93.0,0.9975743782220228,0.02894424608370317,0.7854447515669887,1.0015653604157198,1.0020068440865841,1.003091113646819,1.0338702752556779
111,0.8470017831257974,2,11968,0,93.0,0.9871857627807753,0.08516140435883437,0.2519294747739498,1.0008894075765293,1.0013376816344095,1.0024191419088109,1.0169583141743643
112,0.5998198769664915,2,13102,0,93.0,0.9405137768661851,0.10719181379761451,0.6681721944245779,0.8733456799068066,1.0010530710642456,1.0016848592723293,1.0187279678201249
113,0.860897224906243,2,12896,0,93.0,0.9764208445142211,0.11337870020565292,0.11641157837840255,1.000257662996714,1.0009892415538477,1.0016773047563121,1.0062466862694799
114,0.9191782816114962,2,11844,0,93.0,0.9959134915981083,0.013953229373848543,0.9265786027143906,1.000338631180445,1.0008377911520057,1.0013827394037558,1.0051327733594142
115,0.8782603872790595,2,12744,0,93.0,0.9967893214435375,0.02221792481441097,0.8300846843065408,1.001027290215667,1.001342404385891,1.0021314330834823,1.0227288858506518
116,0.9582941927381768,2,13337,1,93.0,1.0006926755206342,0.0022476310436485925,0.9816181799037403,1.000330452481254,1.0008930383476764,1.001362114110393,1.003997139685861
117,0.442302010136715,2,14707,1,93.0,0.9068248329161935,0.2398454658317416,0.10825184460234061,1.0006639067478076,1.0010816758239178,1.0017680317920095,1.0128693459143392
118,0.9341406874233057,2,13339,0,93.0,0.9970097548340845,0.026278116175408,0.8186130150282055,1.0018745495814434,1.0026674153728725,1.004284384845691,1.036251324008337
119,0.9350039508628737,2,11441,0,93.0,1.000120070499448,0.003515677030229497,0.981707259051621,1.0004292210989463,1.0007589139395996,1.0012246425828255,1.0039207498922509
120,0.9661522591437743,2,11751,0,93.0,0.9947952418832642,0.03703058461689028,0.6881523658968887,0.9999571371591272,1.0016849151805516,1.00367732528726,1.0114782689547663
121,0.4492471625449552,2,13899,1,93.0,0.9065003659584561,0.23724176969640717,0.05794190616353556,0.9968270775038506,1.0010641077933826,1.001930091710777,1.0079671501556802
122,0.948734392287607,2,13555,0,93.0,1.0008950676697852,0.0014091337441365552,0.9902516341980507,1.0004598145581005,1.000885394843153,1.001367019631132,1.00418420369152
123,0.5391972717536448,2,11618,1,93.0,0.9302208309665095,0.19044443933861147,0.010788093637275176,0.9923893528019708,1.0007988131396415,1.0013153879293297,1.004868134217687
124,0.8971477757360713,2,12518,0,93.0,0.9974721696794657,0.010109166238652675,0.948907762593352,1.0004471952084524,1.0007586529523431,1.0013306757227092,1.004474673142951
125,0.9480125401493482,2,11737,0,93.0,1.000491903358368,0.0020056795979941943,0.9832721982144633,1.0002482671503354,1.0006933729893774,1.0010473659984431,1.003235536394274
126,0.94319886432006,2,11818,0,93.0,0.9943050844796,0.031927563132407674,0.8141563176473409,1.0018061422018827,1.002910392985236,1.0047747278320147,1.015971203491095
127,0.8358089278262835,2,12798,0,93.0,0.9940695416301554,0.046860774782480186,0.6219155467833106,1.0004265771940577,1.0007419689772177,1.0010344250031937,1.003235300208982
128,0.8965115322790584,2,12192,0,93.0,1.0005289674381543,0.0006847649593243227,0.9955382084512174,1.0002739664814013,1.00048753386523,1.000753034367969,1.0023264697507273
129,0.8099548282796967,2,14543,0,93.0,0.9792717842843582,0.1201308205145304,0.12193048357951064,1.0001563896580148,1.0006053539959094,1.0010266926779454,1.0038237816834221
130,0.969462065027287,2,14049,0,93.0,0.9988675787425181,0.018218011653734486,0.8287431079120502,1.0003908024603556,1.001191860250424,1.001776196936318,1.0054397266036077
131,0.6425253279899951,2,12650,0,93.0,0.9411440374395584,0.1491967510720204,0.21429937720313985,0.9890757769451662,1.0015061230489581,1.0021824540290127,1.0311770489579068
132,0.9084587172234597,2,11920,0,93.0,0.9954037078104456,0.053549591816658935,0.48872263008714834,1.0008107431722504,1.0013827394037558,1.002024583349073,1.0064680635686671
133,0.45311918371350546,2,14807,1,93.0,0.9062523310452706,0.23426513706537624,0.08373660330870603,0.9887739464133537,1.001004097835633,1.002010558489701,1.007457676066479
134,0.8969708551814762,2,11565,0,93.0,0.9901722108691448,0.04351804841308444,0.6615938746216417,1.0005126676463698,1.0011139246744403,1.0018932263015212,1.0065425460098913
135,0.9839230347985104,2,11879,0,93.0,0.9920386937025963,0.08679307018181066,0.24491497660351425,1.0029591853764217,1.0050779200937279,1.0072515148324241,1.015971203491095
136,0.9292300250304902,2,13104,0,93.0,0.9996141825438365,0.010061713586557771,0.9105744416016223,1.0007344396219517,1.0010790832618384,1.0017001936304732,1.0060852981889925
137,0.881235931764597,2,11515,0,93.0,0.9891656281763995,0.07249846229084571,0.48724412433618425,1.0001303707812905,1.0005058165329896,1.0007708724981654,1.0025052273497606
138,0.9693556598489353,2,13404,0,93.0,1.0012686074945263,0.0066466769057055,0.9612747817623861,1.0014080339888012,1.0022897161000541,1.0032946713264548,1.010690537247462
139,0.9691847426844483,2,14410,0,93.0,1.0006168459933364,0.004591280325547182,0.9769610944675629,1.0006794584400456,1.0013306757227092,1.002104155409472,1.0067121730382786
140,0.9525921070658678,2,13355,0,93.0,1.0015132184550548,0.006695303451210897,0.9477596245894717,1.0013356468276096,1.0019320593874559,1.002831044263661,1.0151173505653421
141,0.958798093577173,2,12953,0,93.0,1.0011952015437326,0.003984863477432815,0.9652810868436201,1.0008316692027937,1.0013789047935666,1.0020068837589144,1.0064266467245004
142,0.9616389216333042,2,13358,0,93.0,0.9931669854782439,0.04239398585141981,0.6289405704654276,0.9985016479735166,1.0004992422875871,1.0017764192309762,1.0086598022392603
143,0.6799183016440937,2,14142,0,93.0,0.942265301586759,0.15916044794229714,0.35292951714942866,1.0000852845720076,1.0012224418106122,1.002189221160893,1.0081079412515725
144,0.5852798137117824,2,14614,0,93.0,0.9216912765303465,0.20323782447774946,0.0974088683121479,0.9880051750539748,1.0009530606109056,1.001780583981458,1.0069683815396056
145,0.6692855684350909,2,13108,1,93.0,0.9528791918979311,0.1176454510763349,0.5638632502188026,0.9935001847190845,1.0006617270103677,1.0010938420822877,1.0040381416091788
146,0.7489555341938607,2,14593,0,93.0,0.9609519004185662,0.10295736633864987,0.5659801659499867,0.9933225606770789,1.0010849388454317,1.001569300759754,1.0155881380641443
147,0.9265146233891137,2,14164,0,93.0,0.9985794376730504,0.01045757589525221,0.9236113603523421,0.994556152965491,1.0015426299228696,1.0025183246539429,1.026347855035935
148,0.8829058075084765,2,12643,0,93.0,0.9977761190796314,0.022852387935037015,0.8195917997637038,1.0008026850025968,1.0010631947810409,1.0015521349992744,1.0127795654039196
149,0.9180371937447331,2,12754,0,93.0,0.9993595304405265,0.006007427576318737,0.9685549087921478,1.00058776205222,1.0011098327993797,1.0019337348463768,1.0160153003181733
150,0.5917108850209727,2,12254,0,93.0,0.9227009353579109,0.19764575195229087,0.0974088683121479,0.9833645223771721,1.0013134896191533,1.0023726084932414,1.0098017262490313
151,0.743441123861512,2,12051,0,93.0,0.9594458744819516,0.11088019530116755,0.5392929699369803,1.0010566612175869,1.001465090642331,1.002391911616954,1.022118970452326
152,0.9115377179911257,2,13914,0,93.0,0.9997726506967147,0.00875456729512574,0.9166292276475065,1.000352498768514,1.0006138394359974,1.0009431176570733,1.002938953783283
153,0.7161252994923764,2,11526,0,93.0,0.9524380149809503,0.1212324042203047,0.5233956005526998,0.9888677870957874,1.0007905778723598,1.0015295055993991,1.0059029478538755
154,0.8841017110684214,2,14549,0,93.0,0.9871557908158675,0.08860646666727746,0.31165210267160837,0.9999288515844664,1.0004888142473514,1.0008668480553113,1.0031708201853755
155,0.9886142021212351,2,13031,0,93.0,0.9885719397024587,0.040822738029172176,0.7407755405839966,0.9832721982144633,0.9956954392528108,1.0069030575983644,1.0454989643164407
156,0.9309872977133392,2,12611,1,93.0,0.9978118463956583,0.010794006266189125,0.9152119577641729,0.9998361963491786,1.000256669843884,1.000571705129597,1.0023966988194417
157,0.45075668078163156,2,13131,1,93.0,0.9066009752065799,0.23334121237348274,0.05794190616353556,0.9988192364603498,1.0011597182959984,1.0020722085993505,1.00768250061035
158,0.9448561545548729,2,11368,0,93.0,0.9866912435633748,0.0714561521339317,0.39805673939969355,0.9994950845110282,1.0013989093143227,1.0035657227494879,1.0104843668642598
159,0.9305474017557389,2,13900,0,93.0,1.0001138473267936,0.0019851451944795998,0.9826644092680832,1.000006409289042,1.0003633196621204,1.0006225308667163,1.002210138469402
160,0.6273062471234019,2,14163,0,93.0,0.9304131431997485,0.19306475570908874,0.1763996260569236,1.0004980575687945,1.0012108318762722,1.0022555997494458,1.0083681827967534
161,0.9706361173729857,2,14430,0,93.0,0.9955032204773993,0.03656752424882312,0.6881523658968887,1.0000810566946476,1.0020347469386914,1.0043595010620106,1.0133896614716658
162,0.8863634959135731,2,11692,0,93.0,0.9985722840626263,0.01852804631149772,0.8300846843065408,1.0006959065901477,1.0010003189498158,1.0014626542956517,1.0082153263795277
163,0.8414305688061121,2,14597,0,93.0,0.9909900052967482,0.05737400571392143,0.5715792698529345,1.0006735779074407,1.0008898171805565,1.0013917232525402,1.009410291854976
164,0.9901983343197885,2,13352,0,93.0,0.9964406696898932,0.02710735101626235,0.8282561901048918,0.9985159404547466,1.0019272443448175,1.0036835077830006,1.015571390846664
165,0.6610146106514769,2,12649,0,93.0,0.9351400621901774,0.17020811912794817,0.28560218797222103,1.0005107678462937,1.0012041515475008,1.0020068837589144,1.0074846412515477
